transaction_id,amount,is_fraud,channel_CARD_HOST,channel_CARD_PHONE,channel_CARD_RECURRING,channel_CARD_STORE,channel_CARD_WEB,channel_CASH_IN,channel_CASH_OUT,channel_DEBIT,channel_PAYMENT,channel_TRANSFER,source_dataset_IEEE-CIS,source_dataset_PaySim
PAYSIM_5_598,0.4730034341957137,0,0,0,0,0,0,0,0,1,0,0,0,1
PAYSIM_9_599,0.24122746812235538,0,0,0,0,0,0,0,0,0,0,1,0,1
PAYSIM_1_600,0.07143276672930332,0,0,0,0,0,0,0,0,0,1,0,0,1
PAYSIM_3_601,0.1770213050193026,0,0,0,0,0,0,0,1,0,0,0,0,1
PAYSIM_4_602,0.08561268434558776,0,0,0,0,0,0,0,0,0,1,0,0,1
PAYSIM_1_603,0.08860295580380528,0,0,0,0,0,0,0,0,1,0,0,0,1
PAYSIM_1_604,0.49244524728151706,0,0,0,0,0,0,0,0,0,0,1,0,1
PAYSIM_8_605,0.23126179761379545,0,0,0,0,0,0,1,0,0,0,0,0,1
PAYSIM_2_606,0.4097026858487431,0,0,0,0,0,0,0,0,0,0,1,0,1
PAYSIM_8_607,0.33221086308644227,0,0,0,0,0,0,0,0,1,0,0,0,1
PAYSIM_7_608,0.3513353618485465,0,0,0,0,0,0,0,0,0,0,1,0,1
PAYSIM_2_609,0.06840452683485453,0,0,0,0,0,0,0,0,0,0,1,0,1
PAYSIM_6_610,0.12163770798626321,0,0,0,0,0,0,0,0,1,0,0,0,1
PAYSIM_6_611,0.4086369310616816,0,0,0,0,0,0,0,0,0,0,1,0,1
PAYSIM_3_612,0.5042136134347805,0,0,0,0,0,0,0,1,0,0,0,0,1
PAYSIM_2_613,0.1364358514699706,0,0,0,0,0,0,0,1,0,0,0,0,1
PAYSIM_1_614,0.14105489093190124,0,0,0,0,0,0,0,0,0,0,1,0,1
PAYSIM_6_615,0.24562356897691007,0,0,0,0,0,0,1,0,0,0,0,0,1
PAYSIM_5_616,0.5110042189113561,0,0,0,0,0,0,0,0,1,0,0,0,1
PAYSIM_9_617,0.13969936062399954,0,0,0,0,0,0,0,1,0,0,0,0,1
PAYSIM_1_618,0.21138242816615985,0,0,0,0,0,0,1,0,0,0,0,0,1
PAYSIM_7_619,0.46303286051289905,0,0,0,0,0,0,0,0,0,0,1,0,1
PAYSIM_5_620,0.0015209604985946484,0,0,0,0,0,0,1,0,0,0,0,0,1
PAYSIM_5_621,0.02065797689836208,0,0,0,0,0,0,0,0,0,1,0,0,1
PAYSIM_2_622,0.3137547957874669,0,0,0,0,0,0,0,1,0,0,0,0,1
PAYSIM_3_623,0.47129130184158863,0,0,0,0,0,0,0,0,0,0,1,0,1
PAYSIM_7_624,0.12406442604761458,0,0,0,0,0,0,0,0,1,0,0,0,1
PAYSIM_6_625,0.24393275296509592,0,0,0,0,0,0,0,0,0,0,1,0,1
PAYSIM_2_626,0.2339726193037347,0,0,0,0,0,0,0,0,1,0,0,0,1
PAYSIM_6_627,0.245662108757599,0,0,0,0,0,0,0,0,0,0,1,0,1
PAYSIM_2_628,0.32333657476088973,0,0,0,0,0,0,1,0,0,0,0,0,1
PAYSIM_2_629,0.2439857217903608,0,0,0,0,0,0,1,0,0,0,0,0,1
PAYSIM_2_630,0.2324159134182531,0,0,0,0,0,0,1,0,0,0,0,0,1
PAYSIM_3_631,0.24634619505886768,0,0,0,0,0,0,0,0,0,1,0,0,1
PAYSIM_2_632,0.3068965950675106,0,0,0,0,0,0,0,0,1,0,0,0,1
PAYSIM_4_633,0.27892207453718243,0,0,0,0,0,0,1,0,0,0,0,0,1
PAYSIM_9_634,0.4436366199386542,0,0,0,0,0,0,0,0,0,1,0,0,1
PAYSIM_6_635,0.025712141911159676,0,0,0,0,0,0,0,0,1,0,0,0,1
PAYSIM_1_636,0.43282339628545075,0,0,0,0,0,0,0,0,0,0,1,0,1
PAYSIM_8_637,0.4383328916667541,0,0,0,0,0,0,0,0,0,1,0,0,1
PAYSIM_7_638,0.1479832111989331,0,0,0,0,0,0,0,1,0,0,0,0,1
PAYSIM_3_639,0.2404061656585207,0,0,0,0,0,0,0,0,0,1,0,0,1
PAYSIM_1_640,0.22777790532032838,0,0,0,0,0,0,0,0,0,1,0,0,1
PAYSIM_5_641,0.11349641304755444,0,0,0,0,0,0,0,0,1,0,0,0,1
PAYSIM_4_642,0.20609756464944326,0,0,0,0,0,0,0,0,0,0,1,0,1
PAYSIM_8_643,0.02305851699547194,0,0,0,0,0,0,0,1,0,0,0,0,1
PAYSIM_1_644,0.14430281796435787,0,0,0,0,0,0,1,0,0,0,0,0,1
PAYSIM_1_645,0.4241833384113736,0,0,0,0,0,0,1,0,0,0,0,0,1
PAYSIM_4_646,0.14780365321801453,0,0,0,0,0,0,0,0,0,1,0,0,1
PAYSIM_8_647,0.4249751491131124,0,0,0,0,0,0,0,0,1,0,0,0,1
PAYSIM_5_648,0.2761131893621479,0,0,0,0,0,0,0,0,1,0,0,0,1
PAYSIM_2_649,0.45699889169563296,0,0,0,0,0,0,1,0,0,0,0,0,1
PAYSIM_6_650,0.2985406512101024,0,0,0,0,0,0,0,1,0,0,0,0,1
PAYSIM_5_651,0.015413273702977959,0,0,0,0,0,0,0,0,0,0,1,0,1
PAYSIM_2_652,0.3508127686552535,0,0,0,0,0,0,0,1,0,0,0,0,1
PAYSIM_3_653,0.023300455403085073,0,0,0,0,0,0,0,0,0,0,1,0,1
PAYSIM_9_654,0.23404102481743724,0,0,0,0,0,0,1,0,0,0,0,0,1
PAYSIM_7_655,0.48274212513336995,0,0,0,0,0,0,0,0,0,0,1,0,1
PAYSIM_7_656,0.08580967352650523,0,0,0,0,0,0,0,0,1,0,0,0,1
PAYSIM_6_657,0.20250102400508932,0,0,0,0,0,0,0,0,0,1,0,0,1
PAYSIM_8_658,0.37908861625254753,0,0,0,0,0,0,0,0,0,1,0,0,1
PAYSIM_4_659,0.4582433007005618,0,0,0,0,0,0,1,0,0,0,0,0,1
PAYSIM_8_660,0.3484873343841223,0,0,0,0,0,0,0,0,1,0,0,0,1
PAYSIM_4_661,0.8530763211275804,1,0,0,0,0,0,0,0,0,0,1,0,1
PAYSIM_8_662,0.35039083596731785,0,0,0,0,0,0,0,0,1,0,0,0,1
PAYSIM_9_663,0.1541222450679209,0,0,0,0,0,0,0,0,0,1,0,0,1
PAYSIM_3_664,0.3731513812460025,0,0,0,0,0,0,0,0,0,1,0,0,1
PAYSIM_3_665,0.49552255008275664,0,0,0,0,0,0,0,0,1,0,0,0,1
PAYSIM_2_666,0.3746909779619977,0,0,0,0,0,0,0,0,1,0,0,0,1
PAYSIM_3_667,0.4481784551822345,0,0,0,0,0,0,0,0,0,1,0,0,1
PAYSIM_3_668,0.0010965138950452698,0,0,0,0,0,0,0,1,0,0,0,0,1
PAYSIM_5_669,0.308357408576836,1,0,0,0,0,0,0,1,0,0,0,0,1
PAYSIM_5_670,0.43088631003622635,0,0,0,0,0,0,1,0,0,0,0,0,1
PAYSIM_2_671,0.021069739654951576,0,0,0,0,0,0,0,0,1,0,0,0,1
PAYSIM_6_672,0.452706131471346,0,0,0,0,0,0,1,0,0,0,0,0,1
PAYSIM_5_673,0.13332915039936458,0,0,0,0,0,0,0,0,0,1,0,0,1
PAYSIM_6_674,0.34555229635283824,0,0,0,0,0,0,0,0,0,1,0,0,1
PAYSIM_1_675,0.4157030492238182,0,0,0,0,0,0,0,0,1,0,0,0,1
PAYSIM_5_676,0.34418754142896574,0,0,0,0,0,0,0,0,1,0,0,0,1
PAYSIM_9_677,0.04793592465400159,0,0,0,0,0,0,0,0,1,0,0,0,1
PAYSIM_2_678,0.30972941438128015,0,0,0,0,0,0,0,1,0,0,0,0,1
PAYSIM_1_679,0.28545405834798143,0,0,0,0,0,0,1,0,0,0,0,0,1
PAYSIM_9_680,0.4676249532925906,0,0,0,0,0,0,0,0,1,0,0,0,1
PAYSIM_9_681,0.20996334357840513,0,0,0,0,0,0,0,0,0,0,1,0,1
PAYSIM_9_682,0.1667712815682096,0,0,0,0,0,0,0,0,0,0,1,0,1
PAYSIM_6_683,0.3894715240364094,0,0,0,0,0,0,0,0,0,1,0,0,1
PAYSIM_8_684,0.2143447452982766,0,0,0,0,0,0,1,0,0,0,0,0,1
PAYSIM_1_685,0.3355820550886171,0,0,0,0,0,0,0,0,1,0,0,0,1
PAYSIM_4_686,0.33576587218276543,0,0,0,0,0,0,0,0,0,0,1,0,1
PAYSIM_1_687,0.46124565349703844,0,0,0,0,0,0,1,0,0,0,0,0,1
PAYSIM_8_688,0.3109608278968177,0,0,0,0,0,0,0,0,0,1,0,0,1
PAYSIM_1_689,0.26081919160576567,0,0,0,0,0,0,0,1,0,0,0,0,1
PAYSIM_3_690,0.07213267407800845,0,0,0,0,0,0,1,0,0,0,0,0,1
PAYSIM_4_691,0.060117175476607755,0,0,0,0,0,0,1,0,0,0,0,0,1
PAYSIM_8_692,0.08015743552351824,0,0,0,0,0,0,0,1,0,0,0,0,1
PAYSIM_6_693,0.08926080181234616,0,0,0,0,0,0,1,0,0,0,0,0,1
PAYSIM_7_694,0.3313131147341737,0,0,0,0,0,0,0,0,0,1,0,0,1
PAYSIM_8_695,0.3848647632862777,0,0,0,0,0,0,0,0,0,1,0,0,1
PAYSIM_2_696,0.27527802919819494,0,0,0,0,0,0,0,1,0,0,0,0,1
PAYSIM_8_697,0.43059035360716247,0,0,0,0,0,0,0,0,1,0,0,0,1
PAYSIM_3_698,0.5148596305354318,0,0,0,0,0,0,0,0,0,0,1,0,1
PAYSIM_7_699,0.4259131512794428,0,0,0,0,0,0,0,0,1,0,0,0,1
PAYSIM_3_700,0.8767337837120498,1,0,0,0,0,0,0,1,0,0,0,0,1
PAYSIM_7_701,0.27657712106176163,0,0,0,0,0,0,0,0,0,0,1,0,1
PAYSIM_2_702,0.8393893179570342,1,0,0,0,0,0,0,1,0,0,0,0,1
PAYSIM_6_703,0.04383666321539987,0,0,0,0,0,0,0,1,0,0,0,0,1
PAYSIM_3_704,0.20743338876759648,0,0,0,0,0,0,0,0,0,0,1,0,1
PAYSIM_3_705,0.47272195875163103,0,0,0,0,0,0,0,0,0,1,0,0,1
PAYSIM_9_706,0.41968562134800513,0,0,0,0,0,0,0,0,0,0,1,0,1
PAYSIM_7_707,0.11221949973702572,0,0,0,0,0,0,1,0,0,0,0,0,1
PAYSIM_5_708,0.24235692262240457,0,0,0,0,0,0,0,0,0,1,0,0,1
PAYSIM_7_709,0.4242046443656035,0,0,0,0,0,0,0,1,0,0,0,0,1
PAYSIM_9_710,0.0350028987940165,0,0,0,0,0,0,0,0,0,0,1,0,1
PAYSIM_1_711,0.20121304738824425,0,0,0,0,0,0,0,0,1,0,0,0,1
PAYSIM_7_712,0.44244473307150517,0,0,0,0,0,0,0,0,1,0,0,0,1
PAYSIM_6_713,0.20978578010904783,0,0,0,0,0,0,1,0,0,0,0,0,1
PAYSIM_9_714,0.040316350309777774,0,0,0,0,0,0,0,0,1,0,0,0,1
PAYSIM_1_715,0.28179270646596755,0,0,0,0,0,0,0,0,0,0,1,0,1
PAYSIM_4_716,0.4475873837586716,0,0,0,0,0,0,0,0,0,0,1,0,1
PAYSIM_9_717,0.30659436423749353,0,0,0,0,0,0,0,0,1,0,0,0,1
PAYSIM_4_718,0.11753172545922327,0,0,0,0,0,0,0,0,0,0,1,0,1
PAYSIM_3_719,0.19957541835139697,0,0,0,0,0,0,1,0,0,0,0,0,1
PAYSIM_9_720,0.2337950142820532,0,0,0,0,0,0,0,0,0,1,0,0,1
PAYSIM_2_721,0.30087106137205566,0,0,0,0,0,0,1,0,0,0,0,0,1
PAYSIM_4_722,0.3944059040866399,0,0,0,0,0,0,1,0,0,0,0,0,1
PAYSIM_6_723,0.05135812213412321,0,0,0,0,0,0,0,0,0,0,1,0,1
PAYSIM_2_724,0.13299634744682262,1,0,0,0,0,0,0,1,0,0,0,0,1
PAYSIM_8_725,0.006397375056576085,0,0,0,0,0,0,0,0,0,0,1,0,1
PAYSIM_8_726,0.19220663305983937,0,0,0,0,0,0,0,1,0,0,0,0,1
PAYSIM_1_727,0.014245726109724934,0,0,0,0,0,0,0,0,0,0,1,0,1
PAYSIM_3_728,0.20411211149485833,0,0,0,0,0,0,0,0,0,0,1,0,1
PAYSIM_9_729,0.2731075227678169,0,0,0,0,0,0,0,0,0,0,1,0,1
PAYSIM_5_730,0.2657678656555185,0,0,0,0,0,0,0,0,0,1,0,0,1
PAYSIM_6_731,0.08603010860634855,0,0,0,0,0,0,0,0,0,0,1,0,1
PAYSIM_4_732,0.3353973238433365,0,0,0,0,0,0,0,0,0,1,0,0,1
PAYSIM_2_733,0.023261437770667942,0,0,0,0,0,0,0,0,1,0,0,0,1
PAYSIM_8_734,0.39573336579954926,0,0,0,0,0,0,0,1,0,0,0,0,1
PAYSIM_6_735,0.49168491246535445,0,0,0,0,0,0,0,0,0,1,0,0,1
PAYSIM_5_736,0.17647757208107645,0,0,0,0,0,0,0,0,1,0,0,0,1
PAYSIM_9_737,0.26865465105033365,0,0,0,0,0,0,0,0,0,1,0,0,1
PAYSIM_1_738,0.19680738949912516,0,0,0,0,0,0,0,0,0,1,0,0,1
PAYSIM_5_739,0.003489127886315334,0,0,0,0,0,0,0,1,0,0,0,0,1
PAYSIM_6_740,0.2004245608724409,0,0,0,0,0,0,1,0,0,0,0,0,1
PAYSIM_5_741,0.4112182757094358,0,0,0,0,0,0,1,0,0,0,0,0,1
PAYSIM_6_742,0.309556619041124,0,0,0,0,0,0,0,0,0,1,0,0,1
PAYSIM_6_743,0.0525975448601489,0,0,0,0,0,0,0,0,0,0,1,0,1
PAYSIM_7_744,0.44000267181444563,0,0,0,0,0,0,0,0,1,0,0,0,1
PAYSIM_4_745,0.27584615335072227,0,0,0,0,0,0,0,0,0,0,1,0,1
PAYSIM_8_746,0.43718956907850554,0,0,0,0,0,0,0,0,0,0,1,0,1
PAYSIM_7_747,0.5846148052800954,1,0,0,0,0,0,0,0,0,0,1,0,1
PAYSIM_9_748,0.29070242853597555,0,0,0,0,0,0,0,0,0,1,0,0,1
PAYSIM_7_749,0.054674745546551745,0,0,0,0,0,0,0,0,0,1,0,0,1
PAYSIM_3_750,0.08692937361845014,0,0,0,0,0,0,0,0,0,1,0,0,1
PAYSIM_3_751,0.5048675535248472,0,0,0,0,0,0,1,0,0,0,0,0,1
PAYSIM_8_752,0.11867836184532624,0,0,0,0,0,0,0,0,0,1,0,0,1
PAYSIM_5_753,0.5076862242722292,0,0,0,0,0,0,1,0,0,0,0,0,1
PAYSIM_4_754,0.2762758770994442,0,0,0,0,0,0,1,0,0,0,0,0,1
PAYSIM_8_755,0.07053176690766667,0,0,0,0,0,0,0,0,0,1,0,0,1
PAYSIM_6_756,0.051580728322905604,0,0,0,0,0,0,0,1,0,0,0,0,1
PAYSIM_2_757,0.10848647009577912,0,0,0,0,0,0,0,0,1,0,0,0,1
PAYSIM_4_758,0.48077395774564924,0,0,0,0,0,0,0,0,0,0,1,0,1
PAYSIM_4_759,0.21511079355901574,0,0,0,0,0,0,1,0,0,0,0,0,1
PAYSIM_6_760,0.20538984546378988,0,0,0,0,0,0,0,0,1,0,0,0,1
PAYSIM_6_761,0.8152148925192,1,0,0,0,0,0,0,1,0,0,0,0,1
PAYSIM_1_762,0.07638678025271499,0,0,0,0,0,0,0,0,0,0,1,0,1
PAYSIM_8_763,0.25339061251969447,0,0,0,0,0,0,0,0,0,0,1,0,1
PAYSIM_6_764,0.06754978513812564,0,0,0,0,0,0,1,0,0,0,0,0,1
PAYSIM_3_765,0.4339469295793025,0,0,0,0,0,0,0,0,0,1,0,0,1
PAYSIM_9_766,0.19238564047246237,0,0,0,0,0,0,0,1,0,0,0,0,1
PAYSIM_2_767,0.1946743944294123,0,0,0,0,0,0,1,0,0,0,0,0,1
PAYSIM_8_768,0.2461997231160877,0,0,0,0,0,0,0,1,0,0,0,0,1
PAYSIM_3_769,0.23068091689774087,0,0,0,0,0,0,0,0,0,1,0,0,1
PAYSIM_5_770,0.5167267218945533,0,0,0,0,0,0,0,0,0,1,0,0,1
PAYSIM_6_771,0.2832712939819665,0,0,0,0,0,0,1,0,0,0,0,0,1
PAYSIM_6_772,0.9462071505940373,1,0,0,0,0,0,0,0,0,0,1,0,1
PAYSIM_4_773,0.31521203579691176,0,0,0,0,0,0,0,0,1,0,0,0,1
PAYSIM_3_774,0.07873571236317728,0,0,0,0,0,0,0,0,0,0,1,0,1
PAYSIM_4_775,0.01607260520710873,0,0,0,0,0,0,1,0,0,0,0,0,1
PAYSIM_1_776,0.5042011165732795,0,0,0,0,0,0,0,1,0,0,0,0,1
PAYSIM_4_777,0.40177499063254796,0,0,0,0,0,0,0,0,1,0,0,0,1
PAYSIM_1_778,0.5090661977348374,0,0,0,0,0,0,1,0,0,0,0,0,1
PAYSIM_1_779,0.24821083483086176,0,0,0,0,0,0,0,0,0,1,0,0,1
PAYSIM_6_780,0.2764549780047966,0,0,0,0,0,0,0,0,0,1,0,0,1
PAYSIM_5_781,0.08743693525846634,0,0,0,0,0,0,0,0,0,1,0,0,1
PAYSIM_4_782,0.12824594031195613,0,0,0,0,0,0,0,0,0,1,0,0,1
PAYSIM_3_783,0.4355409390638282,0,0,0,0,0,0,0,1,0,0,0,0,1
PAYSIM_1_784,0.18500435831940376,0,0,0,0,0,0,0,0,1,0,0,0,1
PAYSIM_6_785,0.42944625191283525,0,0,0,0,0,0,0,0,0,0,1,0,1
PAYSIM_2_786,0.3682610258832544,0,0,0,0,0,0,0,1,0,0,0,0,1
PAYSIM_8_787,0.09202524677665636,0,0,0,0,0,0,0,1,0,0,0,0,1
PAYSIM_5_788,0.2635682206578003,0,0,0,0,0,0,0,0,0,0,1,0,1
PAYSIM_7_789,0.35183447797867057,0,0,0,0,0,0,0,0,0,0,1,0,1
PAYSIM_2_790,0.12208063498599736,0,0,0,0,0,0,0,0,0,1,0,0,1
PAYSIM_8_791,0.43145814273368793,0,0,0,0,0,0,0,1,0,0,0,0,1
PAYSIM_2_792,0.282983824615119,0,0,0,0,0,0,1,0,0,0,0,0,1
PAYSIM_4_793,0.08582946282090209,0,0,0,0,0,0,0,0,0,0,1,0,1
PAYSIM_1_794,0.30280220563892046,0,0,0,0,0,0,0,0,0,0,1,0,1
PAYSIM_5_795,0.5192488025399273,0,0,0,0,0,0,0,0,1,0,0,0,1
PAYSIM_9_796,0.07818370012435572,0,0,0,0,0,0,1,0,0,0,0,0,1
PAYSIM_1_797,0.4242221690583319,0,0,0,0,0,0,1,0,0,0,0,0,1
PAYSIM_9_798,0.10767877601811762,0,0,0,0,0,0,0,0,0,0,1,0,1
PAYSIM_8_799,0.4063713321373882,0,0,0,0,0,0,0,0,0,1,0,0,1
PAYSIM_6_800,0.8977948389312451,1,0,0,0,0,0,0,0,0,0,1,0,1
PAYSIM_7_801,0.15607607690379502,0,0,0,0,0,0,1,0,0,0,0,0,1
PAYSIM_3_802,0.1692342540324193,0,0,0,0,0,0,0,0,0,0,1,0,1
PAYSIM_1_803,0.4116343806839035,0,0,0,0,0,0,1,0,0,0,0,0,1
PAYSIM_5_804,0.23967566541112856,0,0,0,0,0,0,0,0,1,0,0,0,1
PAYSIM_2_805,0.37958604951354175,0,0,0,0,0,0,0,0,1,0,0,0,1
PAYSIM_5_806,0.07686581622217278,0,0,0,0,0,0,0,1,0,0,0,0,1
PAYSIM_8_807,0.44281690685121994,0,0,0,0,0,0,0,0,0,0,1,0,1
PAYSIM_9_808,0.36923281008915365,0,0,0,0,0,0,0,0,1,0,0,0,1
PAYSIM_2_809,0.47106413528522606,0,0,0,0,0,0,0,1,0,0,0,0,1
PAYSIM_3_810,0.6332119936213026,1,0,0,0,0,0,0,1,0,0,0,0,1
PAYSIM_3_811,0.30801176595611846,0,0,0,0,0,0,1,0,0,0,0,0,1
PAYSIM_1_812,0.3111832263239791,0,0,0,0,0,0,1,0,0,0,0,0,1
PAYSIM_8_813,0.18358906538123165,0,0,0,0,0,0,0,1,0,0,0,0,1
PAYSIM_6_814,0.23812835035091456,0,0,0,0,0,0,1,0,0,0,0,0,1
PAYSIM_8_815,0.019731173083401644,0,0,0,0,0,0,0,0,1,0,0,0,1
PAYSIM_9_816,0.38739876944869517,0,0,0,0,0,0,0,0,0,1,0,0,1
PAYSIM_5_817,0.2853184107856537,0,0,0,0,0,0,0,0,1,0,0,0,1
PAYSIM_3_818,0.02999412969539965,0,0,0,0,0,0,0,1,0,0,0,0,1
PAYSIM_5_819,0.3535840905292177,0,0,0,0,0,0,0,1,0,0,0,0,1
PAYSIM_5_820,0.24244744436065876,0,0,0,0,0,0,0,0,1,0,0,0,1
PAYSIM_5_821,0.017902756550022714,0,0,0,0,0,0,1,0,0,0,0,0,1
PAYSIM_3_822,0.5036119046162243,0,0,0,0,0,0,1,0,0,0,0,0,1
PAYSIM_4_823,0.4929666250693275,0,0,0,0,0,0,0,1,0,0,0,0,1
PAYSIM_9_824,0.2664020580035126,0,0,0,0,0,0,0,0,0,0,1,0,1
PAYSIM_9_825,0.048656649717127354,0,0,0,0,0,0,1,0,0,0,0,0,1
PAYSIM_2_826,0.39194926835186966,0,0,0,0,0,0,0,0,1,0,0,0,1
PAYSIM_8_827,0.2555096875608027,0,0,0,0,0,0,1,0,0,0,0,0,1
PAYSIM_8_828,0.15709309081457823,0,0,0,0,0,0,0,0,1,0,0,0,1
PAYSIM_7_829,0.25524327483424,0,0,0,0,0,0,0,1,0,0,0,0,1
PAYSIM_8_830,0.2713579725457561,0,0,0,0,0,0,1,0,0,0,0,0,1
PAYSIM_3_831,0.29227268047914395,0,0,0,0,0,0,0,0,1,0,0,0,1
PAYSIM_6_832,0.22917258830570084,0,0,0,0,0,0,0,1,0,0,0,0,1
PAYSIM_1_833,0.3146292540620254,0,0,0,0,0,0,0,0,0,0,1,0,1
PAYSIM_7_834,0.47718878166196205,0,0,0,0,0,0,0,0,1,0,0,0,1
PAYSIM_1_835,0.18816353997546542,0,0,0,0,0,0,0,0,0,0,1,0,1
PAYSIM_9_836,0.37693632012824707,0,0,0,0,0,0,0,0,0,0,1,0,1
PAYSIM_1_837,0.46457677867061026,0,0,0,0,0,0,0,0,0,1,0,0,1
PAYSIM_1_838,0.23683654053216266,0,0,0,0,0,0,1,0,0,0,0,0,1
PAYSIM_7_839,0.23033193970300683,0,0,0,0,0,0,0,0,1,0,0,0,1
PAYSIM_2_840,0.3127395374623808,0,0,0,0,0,0,0,0,0,0,1,0,1
PAYSIM_5_841,0.30717672006105695,0,0,0,0,0,0,0,0,0,1,0,0,1
PAYSIM_8_842,0.4189411906839273,0,0,0,0,0,0,0,1,0,0,0,0,1
PAYSIM_8_843,0.7272574728478934,1,0,0,0,0,0,0,1,0,0,0,0,1
PAYSIM_3_844,0.5173837368566103,0,0,0,0,0,0,0,0,0,0,1,0,1
PAYSIM_7_845,0.03089294802001617,0,0,0,0,0,0,1,0,0,0,0,0,1
PAYSIM_3_846,0.001649149418729731,0,0,0,0,0,0,0,0,0,1,0,0,1
PAYSIM_6_847,0.33251873464446846,0,0,0,0,0,0,0,0,0,0,1,0,1
PAYSIM_6_848,0.15500899244235938,0,0,0,0,0,0,1,0,0,0,0,0,1
PAYSIM_3_849,0.12485688081037834,0,0,0,0,0,0,0,0,0,0,1,0,1
PAYSIM_7_850,0.16200219666361845,0,0,0,0,0,0,0,0,1,0,0,0,1
PAYSIM_3_851,0.13299327257483234,0,0,0,0,0,0,0,0,1,0,0,0,1
PAYSIM_8_852,0.015995951557053883,0,0,0,0,0,0,0,0,1,0,0,0,1
PAYSIM_4_853,0.5046119028502505,0,0,0,0,0,0,0,0,0,1,0,0,1
PAYSIM_1_854,0.11465760313520594,0,0,0,0,0,0,0,0,1,0,0,0,1
PAYSIM_4_855,0.38125419873250865,0,0,0,0,0,0,1,0,0,0,0,0,1
PAYSIM_7_856,0.39609152605792997,0,0,0,0,0,0,0,0,0,0,1,0,1
PAYSIM_4_857,0.48265420041537777,0,0,0,0,0,0,0,1,0,0,0,0,1
PAYSIM_6_858,0.01587098294204375,0,0,0,0,0,0,1,0,0,0,0,0,1
PAYSIM_9_859,0.4529401749373625,0,0,0,0,0,0,1,0,0,0,0,0,1
PAYSIM_1_860,0.2738417315601433,0,0,0,0,0,0,0,0,1,0,0,0,1
PAYSIM_5_861,0.32854319525115105,0,0,0,0,0,0,0,0,0,1,0,0,1
PAYSIM_7_862,0.33473756642788277,0,0,0,0,0,0,0,0,0,0,1,0,1
PAYSIM_1_863,0.42580157290090387,0,0,0,0,0,0,0,0,0,1,0,0,1
PAYSIM_4_864,0.17317344553014893,0,0,0,0,0,0,0,0,0,0,1,0,1
PAYSIM_6_865,0.3807459307029812,0,0,0,0,0,0,0,0,0,0,1,0,1
PAYSIM_2_866,0.274543913898598,0,0,0,0,0,0,0,0,0,1,0,0,1
PAYSIM_5_867,0.41208761266003746,0,0,0,0,0,0,1,0,0,0,0,0,1
PAYSIM_1_868,0.5144871243371235,0,0,0,0,0,0,0,0,0,0,1,0,1
PAYSIM_6_869,0.10422065655373125,0,0,0,0,0,0,0,0,0,1,0,0,1
PAYSIM_6_870,0.5166179898502216,0,0,0,0,0,0,0,0,0,0,1,0,1
PAYSIM_4_871,0.046651656582090716,0,0,0,0,0,0,0,1,0,0,0,0,1
PAYSIM_8_872,0.3207943412382821,1,0,0,0,0,0,0,0,0,0,1,0,1
PAYSIM_4_873,0.02294122517235644,0,0,0,0,0,0,0,0,1,0,0,0,1
PAYSIM_8_874,0.17752340252868745,0,0,0,0,0,0,0,0,0,0,1,0,1
PAYSIM_8_875,0.32873133378701547,0,0,0,0,0,0,0,1,0,0,0,0,1
PAYSIM_5_876,0.035857297684070824,0,0,0,0,0,0,0,0,1,0,0,0,1
PAYSIM_4_877,0.002946579189328698,0,0,0,0,0,0,0,0,1,0,0,0,1
PAYSIM_2_878,0.4867229312837788,0,0,0,0,0,0,0,0,0,0,1,0,1
PAYSIM_3_879,0.42690728024767677,0,0,0,0,0,0,0,0,0,1,0,0,1
PAYSIM_3_880,0.4202884001389094,0,0,0,0,0,0,0,0,0,0,1,0,1
PAYSIM_4_881,0.45936815328070657,0,0,0,0,0,0,0,1,0,0,0,0,1
PAYSIM_4_882,0.3635971618516007,0,0,0,0,0,0,0,0,1,0,0,0,1
PAYSIM_5_883,0.05423063430557807,0,0,0,0,0,0,0,0,0,0,1,0,1
PAYSIM_4_884,0.20729389761528094,0,0,0,0,0,0,0,0,0,1,0,0,1
PAYSIM_8_885,0.37560305147803175,0,0,0,0,0,0,0,0,0,0,1,0,1
PAYSIM_6_886,0.14560773754139258,0,0,0,0,0,0,1,0,0,0,0,0,1
PAYSIM_6_887,0.35703830407512993,0,0,0,0,0,0,0,0,0,1,0,0,1
PAYSIM_8_888,0.012728131349389911,0,0,0,0,0,0,0,1,0,0,0,0,1
PAYSIM_7_889,0.15900958788716504,0,0,0,0,0,0,0,0,1,0,0,0,1
PAYSIM_8_890,0.28521861249102337,0,0,0,0,0,0,0,0,0,0,1,0,1
PAYSIM_2_891,0.32830724037822173,0,0,0,0,0,0,0,0,0,1,0,0,1
PAYSIM_9_892,0.29971505493684725,0,0,0,0,0,0,1,0,0,0,0,0,1
PAYSIM_1_893,0.36241398019637,0,0,0,0,0,0,0,0,0,1,0,0,1
PAYSIM_8_894,0.0031662455511744397,0,0,0,0,0,0,1,0,0,0,0,0,1
PAYSIM_4_895,0.3506990814962618,1,0,0,0,0,0,0,0,0,0,1,0,1
PAYSIM_4_896,0.4513279343705971,0,0,0,0,0,0,0,0,1,0,0,0,1
PAYSIM_5_897,0.3540997133201273,0,0,0,0,0,0,0,1,0,0,0,0,1
PAYSIM_8_898,0.05865976925786614,0,0,0,0,0,0,0,0,0,0,1,0,1
